idref,province,lat,lon,locality,siteref,transect,m2,vert_invert,phylum,taxa,sp,sp_code,length,abundance
546,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,5
547,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,1
548,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,10,28
549,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,10,6
550,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,16
551,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,15,2
552,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Cnidaria,Actiniaria,Anthopleura sp,ANT_SP,5,8
553,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Porifera,Demospongiae,Demospongiae sp,DEM_SP,3.5,1
554,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,23
555,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,13
556,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,59
557,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,20,31
558,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,25,5
559,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Mollusca,Cephalopoda,Euaxoctopus panamensis,EUA_PAN,30,1
560,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,1
561,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,10,1
562,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,10,3
563,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,5,1
564,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,20,3
565,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,1
566,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Arthropoda,Inachidae,Stenorhynchus debilis,STE_DEB,5,1
567,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D15,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,20,1
568,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Tetraodontidae,Arothron hispidus,ARO_HIS,40,5
569,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Balistidae,Balistes polylepis,BAL_POL,10,1
570,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Chaetodontidae,Chaetodon humeralis,CHA_HUM,5,1
571,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,15,30
572,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,2
573,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Serranidae,Epinephelus labriformis,EPI_LAB,10,2
574,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,70,1
575,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Labridae,Halichoeres dispilus,HAL_DIS,15,5
576,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,3
577,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,10,20
578,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,15,45
579,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Scaridae,Scarus ghobban,SCA_GHO,20,3
580,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,5,3
581,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,10,2
582,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,1
583,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,50
584,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,95
585,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,20
586,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Cnidaria,Actiniaria,Anthopleura sp,ANT_SP,5,500
587,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,26
588,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Echinoidea,Eucidaris thouarsii,EUC_THO,5,7
589,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Dendrochirotida,Dendrochirotida sp,DEN_SP,5,2
590,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,2
591,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,11,29
592,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,10,1
593,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,15,10
594,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,15,1
595,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Cnidaria,Actiniaria,Anthopleura sp,ANT_SP,5,27
596,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Porifera,Demospongiae,Demospongiae sp,DEM_SP,5,12
597,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,1
598,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,3
599,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Holothuroidea,Holothuria impatiens,HOL_IMP,5,2
600,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,20,1
601,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,5,1
602,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,10,1
603,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,15,3
604,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D16,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,1
605,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,4
606,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,6
607,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,10,5
608,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,10,1
609,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,2
610,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,15,3
611,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,6
612,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,40,1
613,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Chaetodontidae,Johnrandallia nigrirostris,JOH_NIG,10,1
614,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,2
615,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,3
616,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Serranidae,Serranus psittacinus,SER_PSI,15,12
617,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,4
618,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,10,1
619,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,3
620,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,20,1
621,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,5,2
622,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,15,3
623,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,30,1
624,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,85
625,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,2
626,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,20,5
627,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Cnidaria,Actiniaria,Anthopleura sp,ANT_SP,5,100
628,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Mollusca,Gastropoda,Conus purpurascens,CON_PUR,5,4
629,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Porifera,Demospongiae,Demospongiae morada,DEM_MOR,10,3
630,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Porifera,Demospongiae,Demospongiae morada,DEM_MOR,5,1
631,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,5,50
632,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,300
633,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,5,1
634,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,20,5
635,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,5,1
636,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,15,3
637,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Annelida,Polychaeta,Sabellidae sp,SAB_SP,5,4
638,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,15,1
639,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Porifera,Demospongiae,Demospongiae morada,DEM_MOR,10,4
640,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Porifera,Demospongiae,Demospongiae morada,DEM_MOR,15,20
641,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,500
642,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Mollusca,Cephalopoda,Euaxoctopus panamensis,EUA_PAN,35,2
643,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Mollusca,Gastropoda,Lobatus galeatus,LOB_GAL,5,2
644,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,22
645,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,10,2
646,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,20,15
647,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Arthropoda,Crustacea,Trapezia ferruginea,TRA_FER,5,10
648,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,10,10
649,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Cnidaria,Hydrozoa,Plumularia sp,PLU_SP,15,3
650,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,15,35
651,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,35,25
652,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,32
653,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,20,7
654,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Chordata,Tunicata,Rhopalaea birkelandi,RHO_BIR,5,50
655,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Annelida,Polychaeta,Sabellidae sp,SAB_SP,5,30
656,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Echinodermata,Echinoidea,Toxopneustes roseus,TOX_ROS,15,8
657,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,20,3
658,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,5,4
659,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D17,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,14
660,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Tetraodontidae,Arothron hispidus,ARO_HIS,35,1
661,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Tetraodontidae,Arothron meleagris,ARO_MEL,20,1
662,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Tetraodontidae,Arothron meleagris,ARO_MEL,35,1
663,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Labridae,Bodianus diplotaenia,BOD_DIP,10,1
664,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,5,1
665,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Tetraodontidae,Canthigaster punctatissima,CAN_PUN,10,1
666,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Chaetodontidae,Chaetodon humeralis,CHA_HUM,5,5
667,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Pomacentridae,Chromis atrilobata,CHR_ATR,15,15
668,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitichthys oxycephalus,CIR_OXY,10,1
669,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Cirrhitidae,Cirrhitus rivulatus,CIR_RIV,15,1
670,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,10,1
671,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,15,3
672,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Diodontidae,Diodon holocanthus,DIO_HOL,20,8
673,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Fistulariidae,Fistularia commersonii,FIS_COM,50,1
674,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Muraenidae,Gymnothorax dovii,GYM_DOV,100,2
675,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Ophichthidae,Myrichthys tigrinus,MYR_TIG,30,1
676,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,10,2
677,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Blenniidae,Ophioblennius steindachneri,OPH_STE,15,2
678,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,5,1
679,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Pomacentridae,Stegastes acapulcoensis,STE_ACA,15,5
680,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Balistidae,Sufflamen verres,SUF_VER,15,1
681,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,5,10
682,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,10,20
683,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,15,44
684,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Vertebrados,Chordata,Labridae,Thalassoma lucasanum,THA_LUC,20,3
685,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Cnidaria,Actiniaria,Anthopleura sp,ANT_SP,5,90
686,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Porifera,Demospongiae,Demospongiae morada,DEM_MOR,5,2
687,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Porifera,Demospongiae,Demospongiae morada,DEM_MOR,10,2
688,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,350
689,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,10,250
690,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Mollusca,Gastropoda,Elysia diomedea,ELY_DIO,5,4
691,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,5,1
692,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,10,2
693,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Asteroidea,Phataria unifascialis,PHA_UNI,5,1
694,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,10,4
695,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,15,3
696,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,5,2
697,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,25,2
698,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,15,5
699,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,20,4
700,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Annelida,Polychaeta,Sabellidae sp,SAB_SP,5,3
701,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,15,2
702,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,4
703,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Cnidaria,Actiniaria,Anthopleura sp,ANT_SP,10,50
704,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Mollusca,Gastropoda,Conus purpurascens,CON_PUR,5,4
705,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Porifera,Demospongiae,Demospongiae cafe,DEM_CAF,10,12
706,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Porifera,Demospongiae,Demospongiae morada,DEM_MOR,10,16
707,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Echinoidea,Diadema mexicanum,DIA_MEX,15,500
708,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Mollusca,Gastropoda,Elysia diomedea,ELY_DIO,5,1
709,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Mollusca,Gastropoda,Opeatostoma pseudodon,OPE_PSE,5,19
710,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,15,16
711,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Ophiuroidea,Ophiocoma aethiops,OPH_AET,5,3
712,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Cnidaria,Hexacorallia,Pocillopora sp,POC_SP,15,15
713,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Echinoidea,Toxopneustes roseus,TOX_ROS,15,9
714,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,20,10
715,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Echinodermata,Echinoidea,Tripneustes depressus,TRI_DEP,15,7
716,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Mollusca,Gastropoda,Turridae sp,TUR_SP,5,5
717,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D18,100,Invertebrados,Mollusca,Gastropoda,Vasula melones,VAS_MEL,5,30
718,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D19,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,10,6
719,Guanacaste,10.935017,-85.794883,CUAJINIQUIL,D,D19,100,Vertebrados,Chordata,Pomacentridae,Abudefduf concolor,ABU_CON,15,7
